Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2019-10-16,kqQqTrRQiL,mnwUcsbS9T,R4GgfBq0Ew,Barbell Bench Press,5,77.11079460405875,fake_id_617
2020-01-16,zGNbQ2KybU,h85ZOw37Wc,Hjazkv86sW,Dumbbell Bench Press,6,24.0,fake_id_543
2019-10-29,PMr5yyImnx,52vo7F7CLd,Ff5PpeEnpp,Close-Grip Bench Press,4,45.35929094356398,fake_id_518
2020-02-29,ASS9TCxMHe,G1mxtZtEs5,EceAURB0hF,Back Squat,5,120.0,fake_id_596
2019-09-18,LKfFDpxgMf,bOhZg3HbGM,oU1vvQi29y,Dumbbell Bent Over Row,15,7.937875915123695,fake_id_544
2019-09-17,wDKgfmCrGM,G1mxtZtEs5,hSb3TeSi0x,Back Squat,12,34.01946820767298,fake_id_518
2020-02-15,ftByu9OOSw,G1mxtZtEs5,E8BU51YBV4,Back Squat,10,83.91468824559335,fake_id_586
2020-07-23,uowRHM24pE,6REm9Tfqpa,NLyGQlQjmY,Dumbbell Row,13,11.339822735890994,fake_id_506
2020-06-23,4mL88d43sa,mnwUcsbS9T,PDPQ5EIakl,Barbell Bench Press,5,36.28743275485118,fake_id_594
2019-12-24,6nJothWkPH,52vo7F7CLd,klNQ4gLDx5,Close-Grip Bench Press,4,36.28743275485118,fake_id_538
2019-08-30,WLq5wBjqaF,G1mxtZtEs5,A060grlVTM,Back Squat,10,45.0,fake_id_596
2019-10-24,dvdS23aFpc,6REm9Tfqpa,Srt0hBwUgE,Dumbbell Row,8,20.41168092460379,fake_id_588
2020-03-07,3dSu5HZVJq,mnwUcsbS9T,2LkrqOG3ie,Barbell Bench Press,12,83.91468824559335,fake_id_586
2019-12-24,LCjmCUTWGE,mnwUcsbS9T,QMA70l4IFG,Barbell Bench Press,10,83.91468824559335,fake_id_586
2019-12-07,7PttZW2EYy,h85ZOw37Wc,bmnSeUiCCd,Dumbbell Bench Press,13,12.0,fake_id_557
2019-08-27,HWT2uOVBa1,6REm9Tfqpa,Tur5ddZ6Wu,Dumbbell Row,10,11.339822735890994,fake_id_578
2020-06-01,imYsIQHDzO,G1mxtZtEs5,BVQqmPaKKb,Back Squat,8,52.16318458509857,fake_id_549
2020-01-08,uwdfG6vQiT,G1mxtZtEs5,TC8GkbmA8Z,Back Squat,5,102.05840462301894,fake_id_548
2019-10-15,lOjgWAajsi,6REm9Tfqpa,V77jJjmON5,Dumbbell Row,20,14.0,fake_id_585
2019-12-12,zqB6oNIG56,6REm9Tfqpa,0cMuijLIlb,Dumbbell Row,8,20.41168092460379,fake_id_588
2019-09-30,larWTjSzic,dXqYJgUYO6,Iml0yTWFjz,Deadlift,5,102.05840462301894,fake_id_617
2020-07-08,uFbUKJqJNg,h85ZOw37Wc,lfSaXChVNL,Dumbbell Bench Press,10,11.339822735890994,fake_id_578
2019-09-06,2ov20hkfM1,G1mxtZtEs5,Fn4XbC6neu,Back Squat,10,100.0,fake_id_596
2020-03-05,71DhHlHu12,ZAIuKpHvue,5XCv3EHEYw,Dumbbell Lunge,5,11.339822735890994,fake_id_594
2020-04-13,4i9CbmoXAi,G1mxtZtEs5,oudYGmdbe2,Back Squat,12,47.62725549074217,fake_id_594
2019-10-05,EtJvaCTsG4,h85ZOw37Wc,x318DoO7Ln,Dumbbell Bench Press,8,22.67964547178199,fake_id_533
2019-11-21,VEiyaUBhN1,h85ZOw37Wc,nje9Wqfzf6,Dumbbell Bench Press,4,20.41168092460379,fake_id_527
2019-10-17,cTP88TA5am,52vo7F7CLd,r68n18CdhP,Close-Grip Bench Press,10,15.87575183024739,fake_id_578
2019-08-12,zIxl5AUD1j,52vo7F7CLd,UaAwCQ6vhK,Close-Grip Bench Press,8,63.50300732098956,fake_id_501
2019-11-01,BFJTYHfQ0d,h85ZOw37Wc,BMGBRq0ntq,Dumbbell Bench Press,4,22.67964547178199,fake_id_538
2020-05-09,koGVI1qQPr,mnwUcsbS9T,JdDdc7HZWy,Barbell Bench Press,12,34.01946820767298,fake_id_556
2019-08-27,3zSju4yBby,bOhZg3HbGM,7IvVOtCpon,Dumbbell Bent Over Row,12,22.67964547178199,fake_id_587
2020-06-24,idEUxx6PkZ,mvkMgAdecH,GKUAsOj6zh,Dumbbell Shoulder Press,12,4.535929094356398,fake_id_564
2020-01-21,Cy6zBzj0wT,mnwUcsbS9T,RsirB6Olku,Barbell Bench Press,5,65.77097186816776,fake_id_620
2019-09-27,JMKVB1ox9A,mvkMgAdecH,uwtsCOWXfx,Dumbbell Shoulder Press,10,11.339822735890994,fake_id_531
2020-01-03,KsLgtrt4ct,G1mxtZtEs5,4HODDB8T5B,Back Squat,5,138.3458373778701,fake_id_617
2019-08-29,sw5eXtKSOX,mvkMgAdecH,vJbaAyd0DT,Dumbbell Shoulder Press,8,6.8038936415345965,fake_id_625
2019-09-01,E2ZZj6XFu2,mnwUcsbS9T,yeVOvr28AW,Barbell Bench Press,15,36.28743275485118,fake_id_629
2019-10-16,m75Qm9nbWb,6REm9Tfqpa,9gb1CQmvTN,Dumbbell Row,8,13.607787283069193,fake_id_506
2019-10-26,RsABeKJhi4,dXqYJgUYO6,CZUTlH3uMo,Deadlift,5,70.0,fake_id_529
2019-10-04,PRv8Bzg3So,mnwUcsbS9T,vrAq4fhIqC,Barbell Bench Press,4,60.0,fake_id_529
2019-11-09,ApXx7Pg3CB,h85ZOw37Wc,Di1mBlpSNQ,Dumbbell Bench Press,6,20.41168092460379,fake_id_520
2020-01-21,grfE6pYFTc,G1mxtZtEs5,6HCn1Xee04,Back Squat,8,92.98654643430615,fake_id_524
2020-02-25,tZwXO49b0X,mvkMgAdecH,vwTxQu7yIr,Dumbbell Shoulder Press,6,20.41168092460379,fake_id_613
2020-06-17,jF9QP8D0lz,h85ZOw37Wc,xyWjXsJTGJ,Dumbbell Bench Press,15,6.8038936415345965,fake_id_589
2020-05-05,Avub8YhDnr,G1mxtZtEs5,bb0JJAFtHD,Back Squat,8,70.0,fake_id_596
2019-12-27,RRGu0jjERf,mvkMgAdecH,85H3GxwIdX,Dumbbell Shoulder Press,5,15.87575183024739,fake_id_601
2020-02-10,kCQ2SNgJXm,52vo7F7CLd,DSg90uIRDd,Close-Grip Bench Press,8,74.84283005688056,fake_id_512
2019-09-15,RcVNj3ev0t,52vo7F7CLd,Znr9rSIXBu,Close-Grip Bench Press,6,56.69911367945497,fake_id_527
2019-11-22,iFkbSBabGN,G1mxtZtEs5,zZASwXImzp,Back Squat,5,70.0,fake_id_529
2019-11-27,H1BE9rHEiv,mvkMgAdecH,0KUCCBgVmG,Dumbbell Shoulder Press,5,11.339822735890994,fake_id_588
2020-01-13,d4uG2y44Xd,mvkMgAdecH,RGdzUdk7MF,Dumbbell Shoulder Press,12,6.8038936415345965,fake_id_522
2020-07-21,Jab1bSDKWm,mvkMgAdecH,nhwJmv7EHJ,Dumbbell Shoulder Press,15,22.67964547178199,fake_id_586
2019-12-03,Dm6rR9VOUM,mnwUcsbS9T,VNBDn4lvcR,Barbell Bench Press,15,61.235042773811365,fake_id_598
2019-10-22,osCioD5fAd,h85ZOw37Wc,9p8JCwqbzL,Dumbbell Bench Press,12,22.67964547178199,fake_id_551
2019-12-06,q2wFHQhih6,bOhZg3HbGM,5EY1i9O6Bq,Dumbbell Bent Over Row,8,18.14371637742559,fake_id_587
2020-07-31,0DlggUEBrA,mnwUcsbS9T,i2N3hRyD5S,Barbell Bench Press,12,22.67964547178199,fake_id_594
2020-07-28,tNpNkTAy2T,ZAIuKpHvue,9AOCwRfviS,Dumbbell Lunge,4,9.071858188712795,fake_id_506
2020-01-11,P0btIMAxDH,h85ZOw37Wc,UOBxzw7Xj6,Dumbbell Bench Press,31,4.535929094356398,fake_id_522
2019-10-23,kYpQJSXv9G,mvkMgAdecH,mH8jrHBJVT,Dumbbell Shoulder Press,12,18.14371637742559,fake_id_586
2019-08-14,mVQyyibFSr,mnwUcsbS9T,3aWzGkwY2f,Barbell Bench Press,8,47.62725549074217,fake_id_533
2020-07-13,zYUt8ZAGcC,dXqYJgUYO6,HBdmGOB1lZ,Deadlift,12,22.67964547178199,fake_id_561
2019-10-07,cG3IRQZKzW,6REm9Tfqpa,l7GlA27SLb,Dumbbell Row,5,22.67964547178199,fake_id_587
2019-10-29,11CiEdcVOP,h85ZOw37Wc,5OeMuuK8kH,Dumbbell Bench Press,14,24.947610018960187,fake_id_534
2019-11-06,oBHW4Zt42e,mvkMgAdecH,zWBCEzNv8i,Dumbbell Shoulder Press,5,11.339822735890994,fake_id_588
2019-10-28,Aa5NAb0YS3,dXqYJgUYO6,dWuRUPlPzl,Deadlift,3,122.47008554762273,fake_id_617
2020-03-05,Hw8jEXEyUq,dXqYJgUYO6,fjixhiLrBd,Deadlift,8,65.77097186816776,fake_id_528
2019-10-09,mffOI2bxgR,6REm9Tfqpa,YL75UjAGnH,Dumbbell Row,8,22.67964547178199,fake_id_545
2019-10-02,4MS3eCYhRm,ZAIuKpHvue,ulJppK1QXZ,Dumbbell Lunge,9,9.071858188712795,fake_id_549
2019-10-30,pFBDQQoFE4,G1mxtZtEs5,iCKZNHIfEH,Back Squat,8,88.45061733994974,fake_id_528
2019-09-05,ZgsB7TWE1q,mnwUcsbS9T,3T00v4Vgxb,Barbell Bench Press,4,54.43114913227677,fake_id_504
2020-06-24,C9fuMJpLQW,ZAIuKpHvue,V9ZXpvrAJK,Dumbbell Lunge,5,4.535929094356398,fake_id_521
2020-07-24,uZbodnmaZJ,mvkMgAdecH,907z3TXsFH,Dumbbell Shoulder Press,10,6.350300732098956,fake_id_595
2019-09-24,nj5Bf0Ax8P,bOhZg3HbGM,pMAzN2Cj9f,Dumbbell Bent Over Row,12,17.00973410383649,fake_id_520
2019-09-14,hBFN3FYEe7,6REm9Tfqpa,8HqR0hYJNp,Dumbbell Row,12,20.0,fake_id_543
2020-07-02,lyGCqLRZXz,G1mxtZtEs5,aJtNKfhzXB,Back Squat,10,61.235042773811365,fake_id_517
2019-09-23,FRqtNbDD89,h85ZOw37Wc,KVuoay1vMa,Dumbbell Bench Press,4,22.67964547178199,fake_id_538
2019-08-25,dAJYzAGV10,h85ZOw37Wc,SdhX5CmUKf,Dumbbell Bench Press,10,15.87575183024739,fake_id_538
2019-10-11,6H0TIKziuM,G1mxtZtEs5,ZMUQZSzBbG,Back Squat,4,40.0,fake_id_543
2020-02-18,1y9cytiWOJ,52vo7F7CLd,QoMiHC8IuJ,Close-Grip Bench Press,8,43.091326396385774,fake_id_532
2020-01-04,BrLP0BJWYc,mvkMgAdecH,vbfMDs8sUg,Dumbbell Shoulder Press,16,9.071858188712795,fake_id_629
2019-10-30,gdRyCTiQHA,mnwUcsbS9T,dm4pfRLID3,Barbell Bench Press,15,43.091326396385774,fake_id_511
2020-02-05,WIMN3ip6Cp,mnwUcsbS9T,LXPfrFGYyt,Barbell Bench Press,10,47.62725549074217,fake_id_569
2019-11-18,Q4m56Ix3H5,6REm9Tfqpa,KFV3TDz1f6,Dumbbell Row,5,20.41168092460379,fake_id_588
2019-09-25,peUedsQKzh,ZAIuKpHvue,d3ddX3tunw,Dumbbell Lunge,7,10.205840462301895,fake_id_538
2019-11-18,pQQdch7Hv2,h85ZOw37Wc,ha60iEq5D2,Dumbbell Bench Press,10,18.14371637742559,fake_id_618
2019-11-21,VEiyaUBhN1,h85ZOw37Wc,qQ5MFmABcW,Dumbbell Bench Press,5,20.41168092460379,fake_id_527
2019-11-23,Yde2vjLWN7,mnwUcsbS9T,vhFS8f5C82,Barbell Bench Press,4,65.0,fake_id_529
2020-06-02,8OjfKxBhbj,6REm9Tfqpa,VMGnmX7xIa,Dumbbell Row,8,35.0,fake_id_514
2020-03-18,gEA8Jcfjgk,6REm9Tfqpa,lO8RcmC31f,Dumbbell Row,4,34.01946820767298,fake_id_568
2020-06-30,DUW8VQCANk,G1mxtZtEs5,7v1VsWZq8F,Back Squat,15,49.895220037920375,fake_id_534
2020-02-07,qqLNMUgbmI,mnwUcsbS9T,5BUvodksHW,Barbell Bench Press,11,72.57486550970236,fake_id_524
2020-06-15,amTw1T8FZb,h85ZOw37Wc,Ew4iD9ntAZ,Dumbbell Bench Press,4,22.67964547178199,fake_id_593
2020-02-29,Fi3TTTGM9g,mnwUcsbS9T,nlnDFrDFFf,Barbell Bench Press,6,61.235042773811365,fake_id_513
2019-12-12,DQrznlVRAN,h85ZOw37Wc,JvaggA0jFy,Dumbbell Bench Press,8,11.339822735890994,fake_id_539
2019-10-12,hjpZPFE7SD,mnwUcsbS9T,aj0rBsaizE,Barbell Bench Press,8,65.77097186816776,fake_id_513
2020-04-18,Ah6aiySLPJ,bOhZg3HbGM,XJBwEi2dhI,Dumbbell Bent Over Row,15,4.535929094356398,fake_id_522
2020-01-12,rcRtR1JsqX,6REm9Tfqpa,ZoRnqqAm8Q,Dumbbell Row,12,15.87575183024739,fake_id_506
2019-09-30,vhjliehrrc,mvkMgAdecH,DmMJJEldOG,Dumbbell Shoulder Press,8,18.0,fake_id_543
2019-10-05,sxB9GnzQuv,G1mxtZtEs5,ImFZZjmOSr,Back Squat,6,45.35929094356398,fake_id_504
2019-09-14,jEWEGhfioX,52vo7F7CLd,6bVvWFG7t9,Close-Grip Bench Press,15,20.41168092460379,fake_id_544
2019-11-13,JoptoOUjf6,G1mxtZtEs5,PBiFjSmDGI,Back Squat,5,129.27397918915733,fake_id_617
2019-12-26,32jdAwrBBD,6REm9Tfqpa,yrUoVuPuxs,Dumbbell Row,8,45.35929094356398,fake_id_509
2020-01-20,dHo3BbLnYF,bOhZg3HbGM,F478UNwjMd,Dumbbell Bent Over Row,10,14.0,fake_id_581
2019-11-22,JVMlBL4HpJ,dXqYJgUYO6,JTZ1JLGtpW,Deadlift,4,61.235042773811365,fake_id_534
2019-10-16,7NBWy55msA,mnwUcsbS9T,E7gnMQn3uk,Barbell Bench Press,3,61.235042773811365,fake_id_533
2020-03-12,xl5TkOFC2y,h85ZOw37Wc,kxbFAKDhRI,Dumbbell Bench Press,6,20.41168092460379,fake_id_628
2019-12-12,DQrznlVRAN,h85ZOw37Wc,wjyDQPrkus,Dumbbell Bench Press,8,11.339822735890994,fake_id_539
2019-11-02,lThtw01sQg,mnwUcsbS9T,2OcqN4IOY8,Barbell Bench Press,10,83.91468824559335,fake_id_586
2019-09-06,2P63YIIlcQ,mnwUcsbS9T,Qp2IPTH5Cf,Barbell Bench Press,10,61.235042773811365,fake_id_586
2019-11-25,oDyBDJBS2U,G1mxtZtEs5,ZDQQH1Syqh,Back Squat,5,88.45061733994974,fake_id_501
2020-02-12,CcCpXyuC22,52vo7F7CLd,J89hzYhWj3,Close-Grip Bench Press,4,88.45061733994974,fake_id_524
2019-10-16,xiKiDHkwNT,h85ZOw37Wc,n8u28qV3aR,Dumbbell Bench Press,5,34.01946820767298,fake_id_572
2019-09-03,DF3v2azikW,mvkMgAdecH,44IHMSfeWB,Dumbbell Shoulder Press,6,11.339822735890994,fake_id_530
2020-07-28,bDCJYsM45r,bOhZg3HbGM,AyAHcsoH7m,Dumbbell Bent Over Row,9,12.473805009480094,fake_id_573
2019-09-13,gtnCDO2Q2s,6REm9Tfqpa,ypaDgSuYEF,Dumbbell Row,12,29.483539113316585,fake_id_587
2020-06-14,SE8G3q9RIe,bOhZg3HbGM,wGJAxsmVta,Dumbbell Bent Over Row,15,9.071858188712795,fake_id_587
2019-08-26,arR0gvGPfo,52vo7F7CLd,5F4jZPLA1R,Close-Grip Bench Press,8,50.0,fake_id_505
2020-01-21,3KhjzuTw9o,52vo7F7CLd,Nvksgs3GGj,Close-Grip Bench Press,6,34.01946820767298,fake_id_506
2020-03-03,3w7PqEOYHx,mnwUcsbS9T,tgHif2VGBG,Barbell Bench Press,8,61.235042773811365,fake_id_513
2019-10-30,1f1g9bOsnI,h85ZOw37Wc,GivAoeFa0G,Dumbbell Bench Press,20,36.28743275485118,fake_id_550
2019-11-22,IrfIlHEsfL,52vo7F7CLd,i8SLtN2CZr,Close-Grip Bench Press,5,34.01946820767298,fake_id_538
2020-02-25,BdUrEQFJRq,mnwUcsbS9T,8P8xjmjlXa,Barbell Bench Press,6,29.483539113316585,fake_id_594
2020-05-06,TWYQYgXRPs,6REm9Tfqpa,PwTEo9XzW4,Dumbbell Row,10,36.28743275485118,fake_id_517
2020-04-27,d0oGbfiAov,6REm9Tfqpa,eqKbphJQbh,Dumbbell Row,8,22.67964547178199,fake_id_587
2019-09-18,G24byLlakB,6REm9Tfqpa,H9RiGK3RUe,Dumbbell Row,6,20.41168092460379,fake_id_588
2020-05-20,Hui2slRFuE,G1mxtZtEs5,RWJIdkLXGb,Back Squat,8,70.0,fake_id_596
2020-07-06,1dfgqN4NEJ,mnwUcsbS9T,CthvNz4HbB,Barbell Bench Press,4,90.0,fake_id_514
2019-12-15,FiQ7SlrVKU,h85ZOw37Wc,e26YSZuct4,Dumbbell Bench Press,5,23.813627745371086,fake_id_538
2020-06-16,bW2miN8az5,h85ZOw37Wc,ZeiIamnF4o,Dumbbell Bench Press,10,9.071858188712795,fake_id_579
2019-10-31,lqrA3uEEbp,G1mxtZtEs5,kSbfZem8Qs,Back Squat,15,61.235042773811365,fake_id_548
2019-10-01,SwyjwwLuMS,dXqYJgUYO6,GtHviCPs7K,Deadlift,10,31.75150366049478,fake_id_594
2019-08-14,LaUezEMRsi,dXqYJgUYO6,4tsqAdENmM,Deadlift,5,54.43114913227677,fake_id_501
2019-12-18,DmjFbi75RL,bOhZg3HbGM,UoYCBV2ZMs,Dumbbell Bent Over Row,10,6.8038936415345965,fake_id_539
2020-01-30,2a40uBhubu,G1mxtZtEs5,niRisqj1eE,Back Squat,8,102.05840462301894,fake_id_536
2020-06-30,DUW8VQCANk,mnwUcsbS9T,TnbBnXxbWg,Barbell Bench Press,4,97.52247552866254,fake_id_534
2020-01-01,SAvzBYuCNT,mnwUcsbS9T,nDhqX8JByu,Barbell Bench Press,10,47.62725549074217,fake_id_504
2020-01-16,2XDMGZYLoL,6REm9Tfqpa,HfdIjgBDJv,Dumbbell Row,6,6.350300732098956,fake_id_595
2020-01-23,lyidSGa1Kr,mvkMgAdecH,i1NkBPYjDx,Dumbbell Shoulder Press,4,18.14371637742559,fake_id_545
2019-11-16,31IB5KCsKR,mnwUcsbS9T,EeNlT6J4fN,Barbell Bench Press,8,50.0,fake_id_529
2019-08-28,PiQUlqbFiw,h85ZOw37Wc,Od8BT8U8Ck,Dumbbell Bench Press,15,18.14371637742559,fake_id_501
2019-10-20,JT5dgVfdEF,52vo7F7CLd,WiFCA74gEr,Close-Grip Bench Press,10,54.43114913227677,fake_id_511
2019-12-04,ixjgZXeZo7,mnwUcsbS9T,oa8Dlnay7E,Barbell Bench Press,6,61.235042773811365,fake_id_518
2020-07-06,pVFFCM21gF,mvkMgAdecH,bGTKC1oXRl,Dumbbell Shoulder Press,12,15.87575183024739,fake_id_534
2020-01-22,yfZsT6NdkP,h85ZOw37Wc,wD7MNvRutm,Dumbbell Bench Press,10,27.215574566138386,fake_id_583
2020-05-20,yGt2ae8mlK,dXqYJgUYO6,YfsGhpHz9A,Deadlift,8,58.96707822663317,fake_id_594
2020-07-15,BqcPhFlfrN,mvkMgAdecH,a5a12kaJPz,Dumbbell Shoulder Press,10,9.071858188712795,fake_id_592
2019-11-30,49JSKUtR5X,mnwUcsbS9T,3M1BxNogmw,Barbell Bench Press,3,56.69911367945497,fake_id_504
2020-07-04,QINceICX8V,mnwUcsbS9T,3dy2oFCOnb,Barbell Bench Press,5,88.45061733994974,fake_id_534
2019-11-14,yzyg3mFhFk,mvkMgAdecH,8Qt2ENzAM3,Dumbbell Shoulder Press,5,15.87575183024739,fake_id_559
2019-10-26,JEVVyxP5i1,mnwUcsbS9T,4QOHgKNPSn,Barbell Bench Press,4,47.62725549074217,fake_id_527
2020-05-28,mck78VrxAC,mnwUcsbS9T,VKhlbFgfo5,Barbell Bench Press,5,56.69911367945497,fake_id_537
2019-10-07,aiwB5PnzGh,h85ZOw37Wc,0mNUIhrakH,Dumbbell Bench Press,5,18.14371637742559,fake_id_628
2019-11-11,PgkSVAl12B,mvkMgAdecH,MSWl9qmKne,Dumbbell Shoulder Press,8,11.339822735890994,fake_id_588
2019-10-17,OdDqnpsXhw,G1mxtZtEs5,lIpfiGItRW,Back Squat,8,86.18265279277155,fake_id_501
2019-10-02,iJjkTfkpCz,h85ZOw37Wc,f1I3HFw66C,Dumbbell Bench Press,3,20.41168092460379,fake_id_538
2020-05-20,66wvBcDqEp,h85ZOw37Wc,EPXzyUHCrl,Dumbbell Bench Press,8,5.443114913227677,fake_id_522
2020-06-17,VhFtCWrXy4,mvkMgAdecH,4a6s0XBPPu,Dumbbell Shoulder Press,5,10.205840462301895,fake_id_588
2019-11-22,UsgpHmW8sG,ZAIuKpHvue,AloiraTkwW,Dumbbell Lunge,12,9.071858188712795,fake_id_623
2019-11-06,iFS7eXmBR1,dXqYJgUYO6,7vCo927niq,Deadlift,6,49.895220037920375,fake_id_504
2019-12-16,G9YE9YgoE1,dXqYJgUYO6,01AMR3FeqH,Deadlift,8,75.0,fake_id_529
2019-12-31,DmZWmaW6cF,mvkMgAdecH,FfKEEcrnMa,Dumbbell Shoulder Press,8,29.483539113316585,fake_id_562
2019-08-13,0I5pUJGGLg,52vo7F7CLd,dp8bzqhdwK,Close-Grip Bench Press,4,45.0,fake_id_505
2020-02-18,lwinHg6uut,ZAIuKpHvue,k0NdICOtQY,Dumbbell Lunge,6,11.339822735890994,fake_id_610
2020-08-10,WRc6KdlNJS,mnwUcsbS9T,zDNYsbVlLl,Barbell Bench Press,8,43.091326396385774,fake_id_564
2019-12-28,Mgf8LQLT0R,h85ZOw37Wc,dyAY9AfbVN,Dumbbell Bench Press,10,11.339822735890994,fake_id_539
2019-12-11,4UPYmqEpSn,G1mxtZtEs5,s2k4GlI3YF,Back Squat,12,49.895220037920375,fake_id_583
2020-05-26,Td6cWSzvHS,ZAIuKpHvue,BAUQpAEcqa,Dumbbell Lunge,5,6.350300732098956,fake_id_595
2019-12-01,YFT9dvYwck,bOhZg3HbGM,fUFmIhYsb3,Dumbbell Bent Over Row,9,8.0,fake_id_557
2020-07-18,iynSCxMqoJ,G1mxtZtEs5,JBiHAcRwfo,Back Squat,15,43.091326396385774,fake_id_537
2019-08-21,3ZYPfFuB0L,52vo7F7CLd,cAiwbZCGv4,Close-Grip Bench Press,10,56.69911367945497,fake_id_545
2019-12-21,Hnn2tcdMsq,h85ZOw37Wc,JE1n9STkxW,Dumbbell Bench Press,12,20.0,fake_id_597
2020-01-16,siBLZPV6aA,bOhZg3HbGM,VVDyPFX8Aj,Dumbbell Bent Over Row,11,9.071858188712795,fake_id_554
2019-09-07,2EEfhLywR6,ZAIuKpHvue,msfsZrv3wQ,Dumbbell Lunge,6,11.339822735890994,fake_id_523
2019-10-08,igSsVQZmaD,6REm9Tfqpa,FDBZwnLpM2,Dumbbell Row,13,22.67964547178199,fake_id_501
2019-12-10,x7AW8cI9Vo,h85ZOw37Wc,nnM4MWwgcK,Dumbbell Bench Press,4,22.67964547178199,fake_id_601
2020-04-21,w9BXVcYRrx,6REm9Tfqpa,J04fa6xzGh,Dumbbell Row,15,20.41168092460379,fake_id_583
2019-12-03,DNe0YNayNu,G1mxtZtEs5,zY70sbeKKb,Back Squat,5,102.05840462301894,fake_id_509
2019-10-08,8GW0qtZPZ3,G1mxtZtEs5,xeD7ueLgfj,Back Squat,10,92.98654643430615,fake_id_586
2020-05-08,EgtkDjNWU3,mnwUcsbS9T,1CTH9TXFZt,Barbell Bench Press,5,97.52247552866254,fake_id_536
2019-10-05,JsiAtsSics,52vo7F7CLd,ECCzprCbs9,Close-Grip Bench Press,8,79.37875915123695,fake_id_512
2019-09-13,gtnCDO2Q2s,6REm9Tfqpa,gZGMqmF6NB,Dumbbell Row,12,29.483539113316585,fake_id_587
2019-11-07,ywSC6Pshel,mnwUcsbS9T,9A9V3r9Jyb,Barbell Bench Press,11,43.091326396385774,fake_id_527
2020-02-21,7uEOZrSrDH,mvkMgAdecH,KHcv9eFB9O,Dumbbell Shoulder Press,15,8.0,fake_id_614
2019-09-19,Ui2qBoQ0rB,6REm9Tfqpa,0TEI2MZWPU,Dumbbell Row,8,45.35929094356398,fake_id_517
2019-10-08,KqMhn3NJz7,52vo7F7CLd,64KKKTxQ9p,Close-Grip Bench Press,11,38.55539730202938,fake_id_544
2019-09-18,J4wf234tBv,h85ZOw37Wc,RtOYpVM7Jt,Dumbbell Bench Press,6,3.628743275485118,fake_id_595
2019-10-25,QCjoWOe0A7,G1mxtZtEs5,tkUXy2sjOA,Back Squat,5,80.0,fake_id_596
2019-12-19,G88KgrXFxX,mnwUcsbS9T,PWGTc14i6n,Barbell Bench Press,3,83.91468824559335,fake_id_572
2019-10-28,3FcWg76vGS,6REm9Tfqpa,0GHtYSVXtt,Dumbbell Row,15,20.41168092460379,fake_id_565
2020-05-13,WFxoyzUHwV,G1mxtZtEs5,P3lN89bHGy,Back Squat,8,40.0,fake_id_582
2019-08-31,H6mPBIlSgm,G1mxtZtEs5,Ps2GS6ybLS,Back Squat,6,61.235042773811365,fake_id_531
2019-10-16,XErMIHDmeD,mnwUcsbS9T,H1hBG1eLfc,Barbell Bench Press,5,79.37875915123695,fake_id_503
2019-11-16,y24b2btzLD,dXqYJgUYO6,sUeJ7DGwAL,Deadlift,6,99.79044007584075,fake_id_512
2020-02-19,lvWsxNqnpW,ZAIuKpHvue,euYPypUGDP,Dumbbell Lunge,10,11.339822735890994,fake_id_533
2019-11-07,h8kY2b9O3m,52vo7F7CLd,IEA4X3hMvk,Close-Grip Bench Press,6,79.37875915123695,fake_id_516
2020-06-15,O8wU6vLQi6,mvkMgAdecH,N9BJZvXtFi,Dumbbell Shoulder Press,15,24.947610018960187,fake_id_562
2019-09-12,i5vOFjJYT0,h85ZOw37Wc,WggikifYGq,Dumbbell Bench Press,6,22.67964547178199,fake_id_588
2020-05-30,0slW3dRnst,52vo7F7CLd,HdYs4CKL8x,Close-Grip Bench Press,8,102.05840462301894,fake_id_550
2019-12-10,TYb7dYiQlD,h85ZOw37Wc,hH8V2v6ddo,Dumbbell Bench Press,20,11.339822735890994,fake_id_612
2020-01-08,uwdfG6vQiT,G1mxtZtEs5,0O8uVeoRrJ,Back Squat,2,61.235042773811365,fake_id_548
2019-09-12,Wa8vVdn847,mnwUcsbS9T,xcwV0UJUge,Barbell Bench Press,5,61.235042773811365,fake_id_527
2020-02-26,4n0VcNR2lQ,G1mxtZtEs5,2VsomCKYs9,Back Squat,10,61.235042773811365,fake_id_547
2019-09-30,K5hsjGTdCe,ZAIuKpHvue,MlrP8r0xBn,Dumbbell Lunge,4,11.339822735890994,fake_id_520
2020-06-16,mGEwuLQnUP,6REm9Tfqpa,DMHmf6gGXU,Dumbbell Row,8,40.0,fake_id_514
2019-12-08,dNIDCJYbo5,dXqYJgUYO6,mSAtyBH7qt,Deadlift,5,140.0,fake_id_596
2020-03-27,xDJyPIWCFo,6REm9Tfqpa,HeUC494Pgw,Dumbbell Row,10,15.87575183024739,fake_id_549
2019-11-14,6e95LDv1xk,G1mxtZtEs5,EsMetTlA0Q,Back Squat,10,95.25451098148434,fake_id_511
2020-03-24,PfFyQSLTf2,mvkMgAdecH,iPmIxIVjIs,Dumbbell Shoulder Press,10,11.75,fake_id_614
2019-12-23,AzTcGao95o,h85ZOw37Wc,4D4q7QPbuV,Dumbbell Bench Press,2,22.67964547178199,fake_id_520
2019-11-30,C3iwBkNjft,dXqYJgUYO6,MJmZyZuwJi,Deadlift,3,104.32636917019714,fake_id_502
2019-08-15,cNXFuE8REj,h85ZOw37Wc,3G8JCh4SN9,Dumbbell Bench Press,4,38.55539730202938,fake_id_572
